,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth
613,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:17:46,4,1,176,1,2,0,0,30,0,1,1,1,81,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.285,11.735,1,130.0,BC,CTL,D
614,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:18:01,4,1,177,1,2,0,0,40,0,1,2,1,82,95,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,14.079,11.24,3,91.0,W,NCTL,ND
615,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:19:09,4,2,178,1,2,1,0,0,0,2,1,2,82,96,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.48,6.736,3,124.0,C,CTL,ND
616,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:19:35,4,2,179,1,2,1,0,0,15,2,2,2,82,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.057,12.476,3,82.0,BW,NCTL,ND
617,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:20:17,4,2,180,1,2,1,0,0,30,2,1,2,82,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.972,5.244,1,125.0,C,NCTL,ND
618,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:20:41,4,2,181,1,2,1,0,0,40,2,2,2,82,99,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.961,3.545,1,109.0,BC,NCTL,D
619,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:21:24,4,3,182,1,2,1,1,0,0,1,2,2,82,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.942,66.176,20,87.0,C,NCTL,ND
620,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:22:36,4,3,183,1,2,1,1,0,15,1,2,1,83,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.445,10.314,3,91.0,BW,NCTL,ND
621,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:23:09,4,3,184,1,2,1,1,15,15,1,1,2,83,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.327,49.261,6,109.0,W,CTL,ND
622,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:23:47,4,3,185,1,2,1,1,15,30,1,2,2,83,102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58.685,55.41,14,92.0,BW,NCTL,D
623,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:24:53,4,3,186,1,2,1,1,15,40,1,1,1,84,102,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,22.257,31.012,5,112.0,W,CTL,ND
624,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:25:26,4,3,187,1,2,1,1,30,40,1,2,2,84,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,14.278,14.595,4,91.0,BW,CTL,ND
625,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:27:37,4,4,188,1,2,1,2,0,0,2,2,1,85,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.146,16.798,6,103.0,W,CTL,ND
626,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:28:47,4,4,189,1,2,1,2,15,0,2,1,2,85,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.032,4.189,1,117.0,C,NCTL,D
627,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:29:12,4,4,190,1,2,1,2,15,15,2,1,1,86,104,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.291,14.595,4,123.0,C,NCTL,D
628,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:29:46,4,4,191,1,2,1,2,30,15,2,1,2,86,105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96.196,53.695,15,120.0,C,NCTL,D
629,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:30:45,4,4,192,1,2,1,2,30,30,2,1,2,86,106,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.792,6.161,3,125.0,C,NCTL,ND
630,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:31:17,4,4,193,1,2,1,2,30,40,2,1,2,86,107,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989,0.741,1,118.0,C,CTL,
631,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:31:42,4,5,194,1,2,1,3,0,0,1,2,1,87,107,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.023,22.108,7,90.0,C,NCTL,ND
632,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:32:16,4,5,195,1,2,1,3,15,0,1,2,2,87,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.817,9.17,2,90.0,BW,NCTL,ND
633,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:32:43,4,5,196,1,2,1,3,15,15,1,1,1,88,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.739,7.946,1,127.0,C,NCTL,ND
634,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:33:00,4,5,197,1,2,1,3,30,15,1,1,1,89,108,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.243,16.64,5,124.0,W,NCTL,ND
635,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:33:33,4,5,198,1,2,1,3,40,15,1,1,1,90,108,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697,0.697,1,118.0,W,CTL,
636,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:35:19,4,6,199,1,2,2,3,0,0,2,2,2,90,109,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,24.776,18.341,5,92.0,W,NCTL,ND
637,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:36:10,4,6,200,1,2,2,3,0,15,2,1,2,90,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.813,1.873,1,123.0,B,NCTL,ND
638,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:36:32,4,6,201,1,2,2,3,0,30,2,1,2,90,111,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.175,7.413,3,123.0,C,CTL,ND
639,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:36:58,4,6,202,1,2,2,3,0,40,2,2,2,90,112,2,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.76,10.31,3,89.0,W,CTL,D
640,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:37:43,4,7,203,1,2,2,4,0,0,1,1,2,90,113,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,33.443,36.818,8,112.0,W,NCTL,ND
641,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:38:25,4,7,204,1,2,2,4,0,15,1,1,1,91,113,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.004,110.136,15,132.0,B,CTL,D
642,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:39:12,4,7,205,1,2,2,4,15,15,1,1,1,92,113,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.822,17.984,3,110.0,W,CTL,ND
643,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:39:37,4,7,206,1,2,2,4,30,15,1,1,1,93,113,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.159,9.253,3,128.0,W,CTL,D
644,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:39:58,4,7,207,1,2,2,4,40,15,1,1,1,94,113,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.708,4.416,1,130.0,C,NCTL,D
645,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:41:50,4,8,208,1,2,3,4,0,0,2,2,1,95,113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.298,11.121,2,85.0,C,NCTL,ND
646,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:42:37,4,8,209,1,2,3,4,15,0,2,1,2,95,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.812,12.35,3,123.0,B,NCTL,ND
647,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:43:13,4,8,210,1,2,3,4,15,15,2,1,2,95,115,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.301,8.456,3,107.0,W,NCTL,ND
648,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:43:51,4,8,211,1,2,3,4,15,30,2,1,2,95,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.039,2.785,1,124.0,BC,CTL,D
649,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:44:17,4,8,212,1,2,3,4,15,40,2,2,2,95,117,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.435,4.212,1,86.0,C,NCTL,D
650,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:45:00,4,9,213,1,2,3,5,0,0,1,2,2,95,118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.409,12.905,4,99.0,BC,NCTL,ND
651,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:45:29,4,9,214,1,2,3,5,0,15,1,2,2,95,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.579,4.464,2,90.0,B,NCTL,D
652,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:46:03,4,9,215,1,2,3,5,0,30,1,2,2,95,120,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.982,36.025,8,97.0,B,NCTL,ND
653,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:47:00,4,9,216,1,2,3,5,0,40,1,2,1,96,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.799,7.003,1,97.0,C,NCTL,ND
654,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:47:30,4,9,217,1,2,3,5,15,40,1,2,2,96,121,2,2,0,0,0,1,B,0,0,0,0,0,1,0,1,0,1,0,1,0,0,30.329,22.825,6,90.0,BC,NCTL,ND
655,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:00:00,1,1,1,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.218,19.239,5,110.0,BW,NCTL,D
656,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:00:35,1,1,2,0,0,0,0,0,15,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.249,3.65,1,108.0,C,NCTL,ND
657,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:01:28,1,1,3,0,0,0,0,0,30,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.615,12.767,4,111.0,W,CTL,ND
658,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:02:00,1,1,4,0,0,0,0,15,30,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.916,11.733,4,126.0,BW,NCTL,ND
659,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:02:33,1,1,5,0,0,0,0,30,30,2,2,1,3,2,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18.175,12.204,4,84.0,C,NCTL,ND
660,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:03:22,1,1,6,0,0,0,0,40,30,2,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22.935,18.55,5,119.0,C,CTL,D
661,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:03:58,1,1,7,0,0,0,0,40,40,2,1,1,4,3,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.942,40.094,12,124.0,C,NCTL,D
662,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:04:53,1,1,8,0,0,0,0,AD,40,2,2,2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,17.421,16.192,5,87.0,BW,NCTL,ND
663,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:05:50,1,1,9,0,0,0,0,40,40,2,2,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.524,17.381,5,87.0,BC,NCTL,ND
664,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:06:37,1,1,10,0,0,0,0,40,AD,2,2,2,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.704,13.002,3,91.0,BW,NCTL,ND
665,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:08:04,1,2,11,0,0,0,1,0,0,1,1,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.645,11.785,2,116.0,BW,NCTL,D
666,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:08:31,1,2,12,0,0,0,1,0,15,1,1,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.867,3.394,1,128.0,BW,NCTL,D
667,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:08:55,1,2,13,0,0,0,1,15,15,1,1,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.111,29.488,3,118.0,W,CTL,ND
668,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:09:40,1,2,14,0,0,0,1,30,15,1,1,2,6,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.998,12.645,2,126.0,C,NCTL,ND
669,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:10:14,1,2,15,0,0,0,1,30,30,1,1,2,6,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.315,24.61,6,132.0,BC,NCTL,ND
670,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:10:53,1,2,16,0,0,0,1,30,40,1,2,2,6,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,15.013,15.777,4,96.0,BW,CTL,D
671,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:11:51,1,3,17,0,0,0,2,0,0,2,1,1,7,10,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.967,17.196,6,107.0,BW,NCTL,ND
672,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:12:24,1,3,18,0,0,0,2,15,0,2,1,2,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.65,18.758,5,124.0,BW,NCTL,ND
673,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:12:57,1,3,19,0,0,0,2,15,15,2,2,2,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.822,2.713,1,103.0,W,CTL,ND
674,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:13:36,1,3,20,0,0,0,2,15,30,2,2,2,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.931,25.416,7,102.0,BC,NCTL,ND
675,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:14:29,1,3,21,0,0,0,2,15,40,2,2,1,8,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15.259,12.093,2,91.0,C,NCTL,ND
676,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:15:15,1,3,22,0,0,0,2,30,40,2,1,2,8,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.332,12.348,1,121.0,W,CTL,ND
677,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:16:55,1,4,23,0,0,0,3,0,0,1,1,1,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.108,6.384,1,129.0,C,NCTL,D
678,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:17:21,1,4,24,0,0,0,3,15,0,1,2,1,10,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.243,2.425,1,97.0,BC,NCTL,ND
679,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:17:56,1,4,25,0,0,0,3,30,0,1,1,1,11,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594,1.158,1,124.0,C,NCTL,
680,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:18:23,1,4,26,0,0,0,3,40,0,1,2,2,11,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.13,20.186,6,91.0,B,NCTL,D
681,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:19:02,1,4,27,0,0,0,3,40,15,1,2,1,12,15,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.761,17.861,5,99.0,C,NCTL,ND
682,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:19:56,1,5,28,0,0,1,3,0,0,2,1,2,12,16,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.065,7.193,3,111.0,W,CTL,ND
683,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:20:24,1,5,29,0,0,1,3,0,15,2,2,1,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.657,17.158,4,90.0,BW,CTL,ND
684,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:21:16,1,5,30,0,0,1,3,15,15,2,1,2,13,17,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36.427,29.677,7,122.0,C,NCTL,D
685,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:22:35,1,5,31,0,0,1,3,15,30,2,2,1,14,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39.327,36.741,8,81.0,B,NCTL,ND
686,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:23:36,1,5,32,0,0,1,3,30,30,2,1,1,15,17,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.899,32.764,10,123.0,C,NCTL,ND
687,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:24:23,1,5,33,0,0,1,3,40,30,2,2,2,15,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,21.372,18.915,5,78.0,B,NCTL,ND
688,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:25:17,1,5,34,0,0,1,3,40,40,2,1,2,15,19,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.706,13.862,5,124.0,C,NCTL,ND
689,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:25:50,1,5,35,0,0,1,3,40,AD,2,1,2,15,20,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.792,0.636,1,122.0,C,NCTL,
690,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:27:30,1,6,36,0,0,1,4,0,0,1,1,1,16,20,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,26.025,32.449,5,128.0,C,NCTL,D
691,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:28:07,1,6,37,0,0,1,4,15,0,1,1,1,17,20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548,0.619,1,122.0,C,NCTL,
692,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:28:30,1,6,38,0,0,1,4,30,0,1,2,1,18,20,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.467,15.572,5,100.0,C,NCTL,ND
693,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:29:16,1,6,39,0,0,1,4,40,0,1,2,1,19,20,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.645,8.9,3,98.0,BW,NCTL,ND
694,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:30:55,1,7,40,0,0,2,4,0,0,2,1,2,19,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.495,5.696,1,125.0,C,CTL,
695,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:31:22,1,7,41,0,0,2,4,0,15,2,1,1,20,21,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.103,16.353,6,122.0,W,CTL,ND
696,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:32:00,1,7,42,0,0,2,4,15,15,2,1,2,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.588,25.528,7,118.0,C,NCTL,D
697,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:32:39,1,7,43,0,0,2,4,15,30,2,2,2,20,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42.21,44.382,13,81.0,BW,NCTL,ND
698,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:33:44,1,7,44,0,0,2,4,15,40,2,1,2,20,24,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648,0.569,1,123.0,C,CTL,
699,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:35:26,1,8,45,0,0,2,5,0,0,1,1,1,21,24,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.173,21.499,3,113.0,W,CTL,
700,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:35:56,1,8,46,0,0,2,5,15,0,1,1,2,21,25,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.146,78.594,12,122.0,C,NCTL,D
701,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:36:43,1,8,47,0,0,2,5,15,15,1,2,1,22,25,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.149,8.982,3,102.0,B,NCTL,ND
702,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:37:25,1,8,48,0,0,2,5,30,15,1,2,1,23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.013,3.89,1,100.0,B,NCTL,ND
703,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:37:58,1,8,49,0,0,2,5,40,15,1,1,1,24,25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.849,9.195,1,122.0,BC,NCTL,ND
704,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:38:38,1,9,50,0,0,3,5,0,0,2,1,1,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.813,13.448,4,124.0,C,NCTL,ND
705,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:39:11,1,9,51,0,0,3,5,15,0,2,1,2,25,26,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.797,2.24,1,117.0,C,NCTL,D
706,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:39:37,1,9,52,0,0,3,5,15,15,2,1,2,25,27,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715,0.595,1,124.0,C,NCTL,
707,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:40:03,1,9,53,0,0,3,5,15,30,2,1,2,25,28,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.267,4.712,1,118.0,C,CTL,D
708,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:40:29,1,9,54,0,0,3,5,15,40,2,1,2,25,29,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.982,1.485,1,121.0,C,NCTL,ND
709,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:42:45,2,1,55,0,1,0,0,0,0,1,1,1,26,29,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.159,9.303,3,127.0,BC,CTL,ND
710,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:43:15,2,1,56,0,1,0,0,15,0,1,2,2,26,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.921,13.182,4,94.0,B,NCTL,ND
711,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:43:55,2,1,57,0,1,0,0,15,15,1,1,1,27,30,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.176,35.172,7,114.0,W,CTL,D
712,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:44:34,2,1,58,0,1,0,0,30,15,1,2,2,27,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.304,16.472,4,102.0,B,NCTL,ND
713,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:45:21,2,1,59,0,1,0,0,30,30,1,1,1,28,31,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739,1.027,1,128.0,C,NCTL,
714,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:45:46,2,1,60,0,1,0,0,40,30,1,1,1,29,31,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.115,17.748,3,125.0,W,CTL,D
715,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:46:46,2,2,61,0,1,1,0,0,0,2,1,2,29,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.066,41.29,13,113.0,W,NCTL,ND
716,2023-wimbledon-1602,Jannik Sinner,Novak Djokovic,00:47:30,2,2,62,0,1,1,0,0,15,2,2,1,30,32,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,27.056,14.096,6,102.0,C,NCTL,ND
